Facility ID,"Patients who gave a rating of ""6"" or lower (low)","Patients who gave a rating of ""7"" or ""8"" (medium)","Patients who gave a rating of ""9"" or ""10"" (high)","Doctors ""always"" communicated well","Doctors ""always"" explained things so they could understand","Doctors ""always"" listened carefully","Doctors ""always"" treated them with courtesy and  respect","Doctors ""sometimes"" or ""never"" communicated well","Doctors ""sometimes"" or ""never"" explained things so they could understand","Doctors ""sometimes"" or ""never"" listened carefully","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect","Doctors ""usually""  treated them with courtesy and  respect","Doctors ""usually"" communicated well","Doctors ""usually"" explained things so they could understand","Doctors ""usually"" listened carefully"
390048.0,8.0,24.0,68.0,77.0,72.0,76.0,84.0,5.0,5.0,6.0,4.0,12.0,18.0,23.0,18.0
390049.0,6.0,19.0,75.0,79.0,74.0,76.0,87.0,4.0,5.0,4.0,3.0,10.0,17.0,21.0,20.0
390050.0,10.0,16.0,74.0,77.0,71.0,77.0,84.0,6.0,8.0,6.0,4.0,12.0,17.0,21.0,17.0
390056.0,15.0,31.0,54.0,73.0,68.0,71.0,81.0,8.0,10.0,7.0,6.0,13.0,19.0,22.0,22.0
390057.0,7.0,21.0,72.0,78.0,74.0,74.0,86.0,4.0,5.0,4.0,3.0,11.0,18.0,21.0,22.0
390058.0,10.0,23.0,67.0,73.0,70.0,69.0,80.0,6.0,6.0,6.0,5.0,15.0,21.0,24.0,25.0
390062.0,5.0,18.0,77.0,85.0,79.0,86.0,90.0,3.0,4.0,3.0,2.0,8.0,12.0,17.0,11.0
390063.0,7.0,21.0,72.0,78.0,71.0,77.0,86.0,5.0,6.0,5.0,3.0,11.0,17.0,23.0,18.0
390065.0,7.0,24.0,69.0,75.0,68.0,75.0,83.0,5.0,6.0,5.0,3.0,14.0,20.0,26.0,20.0
390066.0,8.0,27.0,65.0,77.0,72.0,76.0,83.0,4.0,5.0,4.0,2.0,15.0,19.0,23.0,20.0
390067.0,7.0,18.0,75.0,77.0,69.0,75.0,85.0,5.0,6.0,5.0,3.0,12.0,18.0,25.0,20.0
390068.0,5.0,21.0,74.0,77.0,71.0,75.0,85.0,3.0,3.0,4.0,2.0,13.0,20.0,26.0,21.0
390070.0,13.0,30.0,57.0,69.0,66.0,66.0,75.0,12.0,14.0,12.0,9.0,16.0,19.0,20.0,22.0
390073.0,16.0,30.0,54.0,72.0,66.0,70.0,81.0,7.0,8.0,7.0,5.0,14.0,21.0,26.0,23.0
390079.0,8.0,24.0,68.0,75.0,70.0,73.0,82.0,5.0,7.0,6.0,4.0,14.0,20.0,23.0,21.0
390086.0,16.0,27.0,57.0,76.0,70.0,74.0,83.0,6.0,7.0,6.0,5.0,12.0,18.0,23.0,20.0
390090.0,6.0,17.0,77.0,82.0,79.0,80.0,88.0,4.0,6.0,3.0,2.0,10.0,14.0,15.0,17.0
390091.0,7.0,21.0,72.0,76.0,68.0,75.0,84.0,6.0,8.0,8.0,3.0,13.0,18.0,24.0,17.0
390093.0,5.0,27.0,68.0,78.0,72.0,77.0,86.0,5.0,7.0,6.0,2.0,12.0,17.0,21.0,17.0
390096.0,7.0,22.0,71.0,75.0,70.0,74.0,83.0,7.0,8.0,8.0,5.0,12.0,18.0,22.0,18.0
390097.0,10.0,26.0,64.0,76.0,71.0,74.0,82.0,6.0,7.0,7.0,5.0,13.0,18.0,22.0,19.0
390100.0,9.0,22.0,69.0,76.0,70.0,75.0,84.0,6.0,7.0,7.0,3.0,13.0,18.0,23.0,18.0
390101.0,8.0,17.0,75.0,77.0,70.0,76.0,85.0,6.0,8.0,7.0,4.0,11.0,17.0,22.0,17.0
390102.0,6.0,19.0,75.0,81.0,75.0,79.0,89.0,4.0,5.0,5.0,3.0,8.0,15.0,20.0,16.0
390104.0,3.0,15.0,82.0,80.0,71.0,81.0,87.0,4.0,3.0,4.0,4.0,9.0,16.0,26.0,15.0
390107.0,5.0,18.0,77.0,80.0,74.0,79.0,88.0,3.0,4.0,3.0,2.0,10.0,17.0,22.0,18.0
390110.0,23.0,27.0,50.0,73.0,66.0,71.0,81.0,7.0,8.0,8.0,5.0,14.0,20.0,26.0,21.0
390111.0,2.0,13.0,85.0,84.0,80.0,81.0,91.0,2.0,3.0,2.0,1.0,8.0,14.0,17.0,17.0
390112.0,4.0,17.0,79.0,84.0,79.0,82.0,90.0,3.0,3.0,3.0,3.0,7.0,13.0,18.0,15.0
390113.0,11.0,24.0,65.0,78.0,75.0,76.0,85.0,6.0,6.0,7.0,4.0,11.0,16.0,19.0,17.0
390114.0,8.0,16.0,76.0,79.0,74.0,77.0,85.0,5.0,6.0,5.0,3.0,12.0,16.0,20.0,18.0
390115.0,13.0,26.0,61.0,75.0,70.0,72.0,83.0,6.0,7.0,6.0,4.0,13.0,19.0,23.0,22.0
390116.0,10.0,32.0,58.0,74.0,68.0,73.0,81.0,7.0,8.0,8.0,6.0,13.0,19.0,24.0,19.0
390117.0,5.0,18.0,77.0,75.0,69.0,73.0,84.0,7.0,10.0,8.0,3.0,13.0,18.0,21.0,19.0
390123.0,13.0,33.0,54.0,69.0,63.0,66.0,77.0,7.0,10.0,6.0,4.0,19.0,24.0,27.0,28.0
390125.0,6.0,22.0,72.0,80.0,75.0,78.0,86.0,5.0,7.0,5.0,3.0,11.0,15.0,18.0,17.0
390127.0,7.0,26.0,67.0,74.0,69.0,71.0,82.0,6.0,7.0,7.0,4.0,14.0,20.0,24.0,22.0
390133.0,9.0,18.0,73.0,81.0,76.0,79.0,87.0,5.0,6.0,5.0,3.0,10.0,14.0,18.0,16.0
390137.0,16.0,27.0,57.0,76.0,70.0,75.0,83.0,7.0,9.0,8.0,5.0,12.0,17.0,21.0,17.0
390138.0,5.0,17.0,78.0,79.0,75.0,76.0,85.0,5.0,4.0,6.0,5.0,10.0,16.0,21.0,18.0
390139.0,5.0,18.0,77.0,77.0,73.0,75.0,84.0,5.0,6.0,6.0,3.0,13.0,18.0,21.0,19.0
390142.0,13.0,22.0,65.0,76.0,72.0,76.0,82.0,7.0,9.0,7.0,5.0,13.0,17.0,19.0,17.0
390145.0,13.0,27.0,60.0,75.0,68.0,72.0,84.0,4.0,5.0,5.0,3.0,13.0,21.0,27.0,23.0
390146.0,11.0,32.0,57.0,72.0,66.0,69.0,81.0,8.0,10.0,9.0,5.0,14.0,20.0,24.0,22.0
390147.0,19.0,28.0,53.0,77.0,72.0,75.0,86.0,7.0,10.0,8.0,5.0,9.0,16.0,18.0,17.0
390150.0,3.0,18.0,79.0,90.0,86.0,87.0,95.0,1.0,1.0,2.0,0.0,5.0,9.0,13.0,11.0
390151.0,8.0,28.0,64.0,73.0,66.0,71.0,82.0,5.0,7.0,6.0,4.0,14.0,22.0,27.0,23.0
390153.0,6.0,18.0,76.0,78.0,72.0,77.0,85.0,5.0,6.0,5.0,3.0,12.0,17.0,22.0,18.0
390156.0,15.0,24.0,61.0,73.0,65.0,73.0,81.0,7.0,8.0,8.0,4.0,15.0,20.0,27.0,19.0
390160.0,7.0,15.0,78.0,84.0,81.0,84.0,88.0,4.0,4.0,4.0,3.0,9.0,12.0,15.0,12.0
390162.0,10.0,18.0,72.0,80.0,74.0,80.0,86.0,5.0,7.0,5.0,3.0,11.0,15.0,19.0,15.0
390163.0,9.0,31.0,60.0,74.0,68.0,72.0,82.0,5.0,6.0,6.0,4.0,14.0,21.0,26.0,22.0
390164.0,7.0,18.0,75.0,79.0,73.0,78.0,86.0,4.0,5.0,5.0,3.0,11.0,17.0,22.0,17.0
390168.0,6.0,23.0,71.0,78.0,71.0,75.0,87.0,4.0,4.0,6.0,3.0,10.0,18.0,25.0,19.0
390173.0,11.0,24.0,65.0,74.0,68.0,72.0,84.0,6.0,7.0,6.0,4.0,12.0,20.0,25.0,22.0
390174.0,10.0,21.0,69.0,79.0,75.0,77.0,85.0,5.0,6.0,6.0,4.0,11.0,16.0,19.0,17.0
390178.0,8.0,26.0,66.0,75.0,68.0,73.0,85.0,5.0,6.0,6.0,3.0,12.0,20.0,26.0,21.0
390179.0,5.0,15.0,80.0,79.0,73.0,79.0,86.0,5.0,6.0,4.0,3.0,11.0,16.0,21.0,17.0
390180.0,16.0,27.0,57.0,72.0,67.0,69.0,80.0,9.0,11.0,10.0,7.0,13.0,19.0,22.0,21.0
390183.0,5.0,20.0,75.0,86.0,81.0,86.0,91.0,4.0,4.0,4.0,3.0,6.0,10.0,15.0,10.0
390184.0,21.0,24.0,55.0,81.0,77.0,79.0,87.0,12.0,13.0,13.0,8.0,5.0,7.0,10.0,8.0
390185.0,15.0,26.0,59.0,78.0,73.0,76.0,83.0,8.0,7.0,8.0,7.0,10.0,14.0,20.0,16.0
390195.0,9.0,18.0,73.0,79.0,74.0,77.0,86.0,5.0,7.0,6.0,3.0,11.0,16.0,19.0,17.0
390198.0,12.0,25.0,63.0,73.0,67.0,68.0,83.0,9.0,10.0,10.0,6.0,11.0,18.0,23.0,22.0
390199.0,6.0,14.0,80.0,85.0,78.0,85.0,91.0,2.0,2.0,2.0,1.0,8.0,13.0,20.0,13.0
390201.0,13.0,23.0,64.0,76.0,70.0,75.0,82.0,7.0,8.0,8.0,5.0,13.0,17.0,22.0,17.0
390203.0,7.0,16.0,77.0,77.0,71.0,76.0,85.0,5.0,6.0,5.0,3.0,12.0,18.0,23.0,19.0
390204.0,21.0,23.0,56.0,72.0,67.0,71.0,77.0,9.0,11.0,10.0,6.0,17.0,19.0,22.0,19.0
390211.0,17.0,28.0,55.0,73.0,67.0,71.0,81.0,8.0,9.0,9.0,5.0,14.0,19.0,24.0,20.0
390217.0,11.0,21.0,68.0,79.0,73.0,78.0,86.0,5.0,6.0,4.0,3.0,11.0,16.0,21.0,18.0
390219.0,12.0,23.0,65.0,79.0,74.0,78.0,85.0,5.0,6.0,5.0,4.0,11.0,16.0,20.0,17.0
390222.0,11.0,25.0,64.0,77.0,72.0,75.0,84.0,5.0,6.0,5.0,3.0,13.0,18.0,22.0,20.0
390223.0,11.0,14.0,75.0,82.0,77.0,83.0,87.0,4.0,5.0,4.0,3.0,10.0,14.0,18.0,13.0
390225.0,8.0,25.0,67.0,73.0,66.0,71.0,81.0,6.0,6.0,7.0,5.0,14.0,21.0,28.0,22.0
390226.0,7.0,24.0,69.0,82.0,75.0,83.0,88.0,3.0,4.0,3.0,2.0,10.0,15.0,21.0,14.0
390228.0,7.0,18.0,75.0,81.0,75.0,80.0,87.0,4.0,5.0,3.0,3.0,10.0,15.0,20.0,17.0
390231.0,14.0,27.0,59.0,73.0,67.0,70.0,80.0,8.0,9.0,9.0,6.0,14.0,19.0,24.0,21.0
390233.0,8.0,21.0,71.0,78.0,74.0,75.0,84.0,4.0,5.0,4.0,3.0,13.0,18.0,21.0,21.0
390237.0,11.0,24.0,65.0,79.0,73.0,76.0,86.0,5.0,7.0,5.0,4.0,10.0,16.0,20.0,19.0
390256.0,5.0,18.0,77.0,79.0,73.0,78.0,86.0,4.0,5.0,5.0,3.0,11.0,17.0,22.0,17.0
390258.0,12.0,24.0,64.0,70.0,64.0,69.0,78.0,7.0,10.0,8.0,4.0,18.0,23.0,26.0,23.0
390265.0,6.0,21.0,73.0,78.0,74.0,77.0,84.0,5.0,7.0,4.0,4.0,12.0,17.0,19.0,19.0
390266.0,6.0,24.0,70.0,74.0,65.0,73.0,84.0,6.0,6.0,7.0,5.0,11.0,20.0,29.0,20.0
390267.0,12.0,20.0,68.0,76.0,70.0,74.0,83.0,6.0,7.0,7.0,3.0,14.0,18.0,23.0,19.0
390268.0,9.0,22.0,69.0,80.0,76.0,78.0,87.0,4.0,5.0,5.0,2.0,11.0,16.0,19.0,17.0
390270.0,13.0,23.0,64.0,75.0,69.0,75.0,83.0,7.0,9.0,7.0,5.0,12.0,18.0,22.0,18.0
390304.0,12.0,32.0,56.0,70.0,67.0,69.0,75.0,9.0,12.0,7.0,8.0,17.0,21.0,21.0,24.0
390307.0,5.0,10.0,85.0,87.0,87.0,86.0,90.0,3.0,3.0,3.0,3.0,7.0,10.0,10.0,11.0
390316.0,2.0,5.0,93.0,88.0,86.0,86.0,93.0,3.0,3.0,4.0,2.0,5.0,9.0,11.0,10.0
390322.0,3.0,8.0,89.0,87.0,85.0,86.0,90.0,4.0,4.0,4.0,3.0,7.0,9.0,11.0,10.0
390323.0,3.0,3.0,94.0,91.0,88.0,90.0,94.0,3.0,3.0,3.0,2.0,4.0,6.0,9.0,7.0
390324.0,4.0,6.0,90.0,88.0,85.0,88.0,92.0,3.0,3.0,3.0,2.0,6.0,9.0,12.0,9.0
390325.0,3.0,4.0,93.0,91.0,88.0,93.0,94.0,2.0,2.0,2.0,1.0,5.0,7.0,10.0,5.0
390326.0,8.0,16.0,76.0,80.0,73.0,79.0,87.0,4.0,5.0,4.0,2.0,11.0,16.0,22.0,17.0
390327.0,3.0,7.0,90.0,83.0,76.0,86.0,87.0,8.0,12.0,7.0,4.0,9.0,9.0,12.0,7.0
390328.0,7.0,19.0,74.0,77.0,71.0,75.0,86.0,5.0,7.0,6.0,3.0,11.0,18.0,22.0,19.0
390329.0,11.0,22.0,67.0,73.0,67.0,71.0,81.0,6.0,8.0,6.0,4.0,15.0,21.0,25.0,23.0
390330.0,6.0,16.0,78.0,82.0,77.0,81.0,88.0,3.0,4.0,4.0,3.0,9.0,15.0,19.0,15.0
390331.0,1.0,10.0,89.0,87.0,82.0,87.0,92.0,0.0,1.0,0.0,0.0,8.0,13.0,17.0,13.0
390332.0,3.0,12.0,85.0,84.0,80.0,82.0,89.0,3.0,3.0,3.0,1.0,10.0,13.0,17.0,15.0
390333.0,0.0,8.0,92.0,93.0,87.0,89.0,97.0,1.0,1.0,1.0,0.0,3.0,6.0,12.0,10.0
390334.0,4.0,7.0,89.0,83.0,78.0,82.0,89.0,4.0,5.0,4.0,3.0,8.0,13.0,17.0,14.0
390335.0,4.0,14.0,82.0,83.0,78.0,82.0,88.0,3.0,4.0,4.0,3.0,9.0,14.0,18.0,14.0
390336.0,6.0,14.0,80.0,76.0,67.0,76.0,84.0,6.0,6.0,6.0,4.0,12.0,18.0,27.0,18.0
390337.0,3.0,10.0,87.0,86.0,81.0,85.0,92.0,3.0,3.0,2.0,2.0,6.0,11.0,16.0,13.0
390338.0,5.0,12.0,83.0,83.0,80.0,82.0,86.0,4.0,5.0,4.0,2.0,12.0,13.0,15.0,14.0
390339.0,5.0,15.0,80.0,78.0,74.0,76.0,84.0,4.0,5.0,5.0,2.0,14.0,18.0,21.0,19.0
391300.0,3.0,17.0,80.0,82.0,81.0,79.0,88.0,3.0,4.0,5.0,2.0,10.0,15.0,15.0,16.0
391301.0,5.0,9.0,86.0,80.0,79.0,79.0,83.0,6.0,7.0,6.0,4.0,13.0,14.0,14.0,15.0
391302.0,8.0,8.0,84.0,92.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,5.0,19.886093838326737,16.945449406444318
391303.0,4.0,13.0,83.0,84.0,83.0,81.0,86.0,5.0,5.0,4.0,5.0,9.0,11.0,12.0,15.0
391305.0,3.0,18.0,79.0,75.0,67.0,74.0,85.0,8.0,9.0,8.0,8.0,7.0,17.0,24.0,18.0
391306.0,9.0,13.0,78.0,81.0,74.0,81.0,88.0,4.0,6.0,6.0,2.0,10.0,15.0,20.0,13.0
391307.0,6.0,12.0,82.0,87.0,73.72244205765969,77.30949689089881,85.2984737139627,5.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,8.0,19.886093838326737,16.945449406444318
391308.0,9.0,23.0,68.0,85.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,11.0,19.886093838326737,16.945449406444318
391309.0,3.0,22.0,75.0,86.0,80.0,85.0,92.0,0.0,0.0,3.0,0.0,8.0,14.0,20.0,12.0
391312.0,9.0,18.0,73.0,83.0,83.0,81.0,83.0,4.0,6.0,3.0,3.0,14.0,13.0,11.0,16.0
391313.0,5.0,23.0,72.0,80.0,76.0,78.0,87.0,3.0,4.0,2.0,2.0,11.0,17.0,20.0,20.0
391314.0,3.0,13.0,84.0,81.0,77.0,82.0,85.0,1.0,0.0,2.0,0.0,15.0,18.0,23.0,16.0
391315.0,7.0,23.0,70.0,80.0,72.0,78.0,90.0,4.0,5.0,5.0,3.0,7.0,16.0,23.0,17.0
391316.0,4.0,19.0,77.0,85.0,79.0,85.0,91.0,3.0,3.0,3.0,1.0,8.0,12.0,18.0,12.0
391317.0,3.0,16.0,81.0,89.0,82.0,88.0,96.0,1.0,2.0,1.0,1.0,3.0,10.0,16.0,11.0
400006.0,15.0,23.0,62.0,78.0,74.0,76.0,85.0,8.0,9.0,8.0,7.0,8.0,14.0,17.0,16.0
400022.0,13.0,29.0,58.0,78.0,72.0,76.0,86.0,7.0,9.0,7.0,5.0,9.0,15.0,19.0,17.0
400032.0,21.0,35.0,44.0,72.0,64.0,71.0,81.0,11.0,13.0,12.0,8.0,11.0,17.0,23.0,17.0
400102.0,22.0,30.0,48.0,68.0,61.0,64.0,77.0,10.0,11.0,12.0,8.0,15.0,22.0,28.0,24.0
400103.0,20.0,30.0,50.0,70.0,63.0,68.0,79.0,11.0,14.0,12.0,7.0,14.0,19.0,23.0,20.0
400109.0,21.0,34.0,45.0,75.0,71.0,73.0,80.0,6.0,6.0,6.0,5.0,15.0,19.0,23.0,21.0
400114.0,12.0,24.0,64.0,77.0,71.0,75.0,85.0,8.0,10.0,9.0,5.0,10.0,15.0,19.0,16.0
400118.0,12.0,25.0,63.0,75.0,68.0,75.0,82.0,6.0,9.0,6.0,4.0,14.0,19.0,23.0,19.0
400120.0,24.0,35.0,41.0,70.0,64.0,68.0,77.0,9.0,11.0,9.0,7.0,16.0,21.0,25.0,23.0
400132.0,13.0,23.0,64.0,74.0,67.0,73.0,81.0,8.0,9.0,8.0,6.0,13.0,18.0,24.0,19.0
410004.0,14.0,26.0,60.0,79.0,73.0,78.0,86.0,6.0,6.0,7.0,4.0,10.0,15.0,21.0,15.0
410005.0,11.0,22.0,67.0,77.0,73.0,75.0,83.0,6.0,7.0,7.0,4.0,13.0,17.0,20.0,18.0
410006.0,6.0,17.0,77.0,84.0,79.0,84.0,89.0,4.0,4.0,4.0,3.0,8.0,12.0,17.0,12.0
410007.0,12.0,22.0,66.0,75.0,69.0,73.0,84.0,6.0,8.0,7.0,4.0,12.0,19.0,23.0,20.0
410008.0,6.0,15.0,79.0,83.0,78.0,82.0,88.0,4.0,5.0,4.0,3.0,9.0,13.0,17.0,14.0
410009.0,9.0,27.0,64.0,80.0,75.0,79.0,86.0,5.0,6.0,5.0,3.0,11.0,15.0,19.0,16.0
410010.0,8.0,29.0,63.0,77.0,71.0,74.0,85.0,5.0,6.0,5.0,4.0,11.0,18.0,23.0,21.0
410011.0,12.0,33.0,55.0,73.0,68.0,71.0,80.0,8.0,10.0,8.0,6.0,14.0,19.0,22.0,21.0
410012.0,11.0,22.0,67.0,80.0,76.0,78.0,87.0,5.0,5.0,6.0,4.0,9.0,15.0,19.0,16.0
410013.0,6.0,18.0,76.0,82.0,75.0,81.0,89.0,4.0,5.0,5.0,2.0,9.0,14.0,20.0,14.0
420002.0,22.0,29.0,49.0,72.0,67.0,69.0,80.0,9.0,10.0,9.0,6.0,14.0,19.0,23.0,22.0
420004.0,9.0,21.0,70.0,78.0,73.0,76.0,85.0,5.0,7.0,6.0,3.0,12.0,17.0,20.0,18.0
420005.0,9.0,19.0,72.0,87.0,86.0,85.0,91.0,2.0,2.0,3.0,1.0,8.0,11.0,12.0,12.0
420007.0,7.0,23.0,70.0,80.0,75.0,79.0,87.0,5.0,6.0,6.0,3.0,10.0,15.0,19.0,15.0
420009.0,8.0,22.0,70.0,78.0,74.0,75.0,86.0,5.0,6.0,6.0,3.0,11.0,17.0,20.0,19.0
420010.0,7.0,18.0,75.0,83.0,78.0,81.0,90.0,5.0,6.0,5.0,4.0,6.0,12.0,16.0,14.0
420011.0,7.0,19.0,74.0,86.0,84.0,84.0,90.0,4.0,2.0,5.0,5.0,5.0,10.0,14.0,11.0
420015.0,13.0,23.0,64.0,79.0,74.0,77.0,87.0,5.0,6.0,5.0,4.0,9.0,16.0,20.0,18.0
420018.0,10.0,22.0,68.0,78.0,72.0,78.0,84.0,6.0,7.0,6.0,4.0,12.0,16.0,21.0,16.0
420019.0,17.0,28.0,55.0,77.0,73.0,76.0,83.0,6.0,4.0,7.0,6.0,11.0,17.0,23.0,17.0
420020.0,16.0,23.0,61.0,78.0,73.0,77.0,83.0,6.0,7.0,5.0,5.0,12.0,16.0,20.0,18.0
420023.0,7.0,17.0,76.0,79.0,75.0,78.0,85.0,6.0,7.0,6.0,4.0,11.0,15.0,18.0,16.0
420026.0,11.0,23.0,66.0,79.0,73.0,78.0,86.0,6.0,8.0,6.0,5.0,9.0,15.0,19.0,16.0
420027.0,11.0,25.0,64.0,78.0,74.0,75.0,86.0,6.0,7.0,6.0,4.0,10.0,16.0,19.0,19.0
420030.0,8.0,29.0,63.0,79.0,75.0,78.0,86.0,7.0,9.0,7.0,5.0,9.0,14.0,16.0,15.0
420033.0,7.0,17.0,76.0,81.0,76.0,80.0,87.0,4.0,4.0,5.0,2.0,11.0,15.0,20.0,15.0
420036.0,16.0,27.0,57.0,75.0,69.0,74.0,81.0,6.0,8.0,6.0,5.0,14.0,19.0,23.0,20.0
420037.0,5.0,18.0,77.0,81.0,76.0,80.0,87.0,4.0,6.0,4.0,2.0,11.0,15.0,18.0,16.0
420038.0,10.0,22.0,68.0,81.0,76.0,79.0,87.0,8.0,10.0,7.0,7.0,6.0,11.0,14.0,14.0
420043.0,5.0,24.0,71.0,85.0,81.0,85.0,89.0,5.0,6.0,5.0,4.0,7.0,10.0,13.0,10.0
420048.0,15.0,24.0,61.0,81.0,77.0,79.0,87.0,5.0,6.0,4.0,3.0,10.0,14.0,17.0,17.0
420049.0,8.0,21.0,71.0,78.0,73.0,77.0,84.0,5.0,7.0,5.0,4.0,12.0,17.0,20.0,18.0
420051.0,8.0,17.0,75.0,80.0,74.0,79.0,87.0,5.0,6.0,6.0,3.0,10.0,15.0,20.0,15.0
420053.0,6.0,13.0,81.0,84.0,80.0,82.0,90.0,4.0,5.0,5.0,3.0,7.0,12.0,15.0,13.0
420055.0,12.0,20.0,68.0,86.0,83.0,86.0,88.0,3.0,3.0,3.0,2.0,10.0,11.0,14.0,11.0
420065.0,5.0,18.0,77.0,83.0,78.0,82.0,89.0,4.0,5.0,4.0,2.0,9.0,13.0,17.0,14.0
420067.0,9.0,21.0,70.0,79.0,75.0,77.0,86.0,4.0,5.0,4.0,3.0,11.0,17.0,20.0,19.0
420070.0,12.0,27.0,61.0,73.0,70.0,69.0,80.0,8.0,10.0,9.0,5.0,15.0,19.0,20.0,22.0
420071.0,7.0,22.0,71.0,82.0,78.0,81.0,88.0,4.0,6.0,4.0,3.0,9.0,14.0,16.0,15.0
420072.0,4.0,26.0,70.0,82.0,78.0,84.0,84.0,4.0,8.0,1.0,3.0,13.0,14.0,14.0,15.0
420073.0,5.0,14.0,81.0,81.0,76.0,80.0,87.0,4.0,5.0,5.0,3.0,10.0,15.0,19.0,15.0
420078.0,10.0,24.0,66.0,77.0,72.0,76.0,84.0,5.0,7.0,6.0,4.0,12.0,18.0,21.0,18.0
420079.0,14.0,21.0,65.0,76.0,73.0,73.0,83.0,7.0,9.0,8.0,5.0,12.0,17.0,18.0,19.0
420080.0,20.0,31.0,49.0,73.0,69.0,71.0,80.0,7.0,8.0,9.0,6.0,14.0,20.0,23.0,20.0
420082.0,12.0,27.0,61.0,76.0,69.0,75.0,84.0,8.0,9.0,8.0,6.0,10.0,16.0,22.0,17.0
420085.0,13.0,21.0,66.0,75.0,68.0,74.0,82.0,9.0,11.0,10.0,7.0,11.0,16.0,21.0,16.0
420086.0,9.0,20.0,71.0,81.0,76.0,80.0,87.0,5.0,6.0,5.0,3.0,10.0,14.0,18.0,15.0
420087.0,7.0,17.0,76.0,83.0,79.0,82.0,88.0,4.0,5.0,5.0,3.0,9.0,13.0,16.0,13.0
420089.0,7.0,17.0,76.0,83.0,78.0,82.0,89.0,4.0,6.0,5.0,3.0,8.0,13.0,16.0,13.0
420091.0,9.0,18.0,73.0,78.0,75.0,76.0,83.0,7.0,8.0,7.0,6.0,11.0,15.0,17.0,17.0
420098.0,10.0,20.0,70.0,80.0,76.0,78.0,87.0,5.0,5.0,6.0,3.0,10.0,15.0,19.0,16.0
420101.0,11.0,26.0,63.0,80.0,75.0,79.0,86.0,6.0,7.0,6.0,4.0,10.0,14.0,18.0,15.0
420102.0,5.0,13.0,82.0,81.0,76.0,80.0,86.0,4.0,6.0,5.0,3.0,11.0,15.0,18.0,15.0
420103.0,3.0,10.0,87.0,87.0,85.0,85.0,90.0,3.0,4.0,3.0,2.0,8.0,10.0,11.0,12.0
420104.0,3.0,15.0,82.0,86.0,82.0,85.0,91.0,4.0,5.0,4.0,2.0,7.0,10.0,13.0,11.0
420105.0,7.0,19.0,74.0,78.0,73.0,75.0,85.0,5.0,6.0,6.0,3.0,12.0,17.0,21.0,19.0
420106.0,7.0,19.0,74.0,83.0,78.0,83.0,87.0,4.0,5.0,5.0,3.0,10.0,13.0,17.0,12.0
420107.0,6.0,21.0,73.0,87.0,82.0,86.0,92.0,2.0,3.0,1.0,1.0,7.0,11.0,15.0,13.0
420108.0,5.0,14.0,81.0,83.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,14.0,19.886093838326737,16.945449406444318
420109.0,5.0,22.0,73.0,87.0,85.0,85.0,91.0,2.0,3.0,3.0,1.0,8.0,11.0,12.0,12.0
420110.0,4.0,15.0,81.0,82.0,78.0,82.0,88.0,4.0,5.0,5.0,3.0,9.0,14.0,17.0,13.0
421300.0,14.0,7.0,79.0,86.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,11.0,19.886093838326737,16.945449406444318
421301.0,2.0,20.0,78.0,88.0,85.0,88.0,91.0,3.0,1.0,6.0,3.0,6.0,9.0,14.0,6.0
430005.0,8.0,24.0,68.0,78.0,71.0,78.0,85.0,4.0,5.0,5.0,3.0,12.0,18.0,24.0,17.0
430008.0,5.0,15.0,80.0,81.0,75.0,80.0,86.0,3.0,4.0,4.0,2.0,12.0,16.0,21.0,16.0
430012.0,4.0,23.0,73.0,81.0,74.0,81.0,87.0,3.0,4.0,4.0,1.0,12.0,16.0,22.0,15.0
430014.0,8.0,22.0,70.0,78.0,72.0,78.0,85.0,4.0,5.0,3.0,3.0,12.0,18.0,23.0,19.0
430015.0,10.0,23.0,67.0,75.0,71.0,70.0,83.0,5.0,6.0,5.0,4.0,13.0,20.0,23.0,25.0
430016.0,8.0,17.0,75.0,78.0,73.0,78.0,85.0,4.0,6.0,5.0,2.0,13.0,18.0,21.0,17.0
430027.0,9.0,25.0,66.0,73.0,64.0,70.0,84.0,4.0,5.0,4.0,2.0,14.0,23.0,31.0,26.0
430048.0,4.0,16.0,80.0,84.0,78.0,85.0,89.0,1.0,3.0,2.0,0.0,11.0,15.0,19.0,13.0
430077.0,9.0,25.0,66.0,75.0,68.0,72.0,83.0,5.0,6.0,5.0,3.0,14.0,20.0,26.0,23.0
430084.0,28.0,17.0,55.0,76.0,73.72244205765969,77.30949689089881,85.2984737139627,10.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,14.0,19.886093838326737,16.945449406444318
430089.0,3.0,11.0,86.0,85.0,81.0,84.0,89.0,3.0,5.0,3.0,2.0,9.0,12.0,14.0,13.0
430090.0,3.0,8.0,89.0,85.0,80.0,85.0,91.0,3.0,4.0,4.0,2.0,7.0,12.0,16.0,11.0
